REGION; NAISTYP_SORT; NAISTYP; SISF_NR; VORH; QUELLE_BA
"H";"0035.0001101";"35Q hyp";"0335600";"c";"GC MF"
"H";"0035.0001101";"35Q hyp";"0335800";"c";"GC MF"
"H";"0035.0001101";"35Q hyp";"0335900";"c";"GC MF"
"H";"0035.0001101";"35Q hyp";"0336000";"b";"GC MF"
"H";"0035.0001101";"35Q hyp";"0336100";"b";"GC MF"
"H";"0035.0001101";"35Q hyp";"0336200";"b";"GC MF"
"H";"0035.0001101";"35Q hyp";"0346500";"b";"GC MF"
"H";"0035.0001101";"35Q hyp";"0363700";"c";"GC MF"
"H";"0035.0001101";"35Q hyp";"0364000";"c";"GC MF"
"H";"0035.0001101";"35Q hyp";"0402200";"b";"GC MF"
"H";"0035.0001101";"35Q hyp";"0413600";"c";"GC MF"
"H";"0035.0001101";"35Q hyp";"0421400";"b";"GC MF"
"H";"0035.0001101";"35Q hyp";"0421500";"c";"GC MF"
"H";"0035.0001101";"35Q hyp";"0422450";"a";"GC MF"
"H";"0035.0001101";"35Q hyp";"0432800";"c";"GC MF"
"H";"0035.0001101";"35Q hyp";"0433000";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0000100";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0000300";"a";"GC MF"
"H";"0035.0001201";"35S hyp";"0000700";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0000800";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0006900";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0009500";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0025200";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0096900";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0097200";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0137700";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0165000";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0174200";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0213300";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0217500";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0238050";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0287100";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0317100";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0317300";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0317500";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0328400";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0335600";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0335900";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0336000";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0336100";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0336200";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0346500";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0363700";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0413600";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0421400";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0421500";"c";"GC MF"
"H";"0035.0001201";"35S hyp";"0432800";"b";"GC MF"
"H";"0035.0001201";"35S hyp";"0433000";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0000100";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0000300";"a";"GC MF"
"H";"0036.0000001";"36 hyp";"0000700";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0000800";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0009500";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0096900";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0097800";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0137700";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0165000";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0172200";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0174200";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0213300";"a";"GC MF"
"H";"0036.0000001";"36 hyp";"0217500";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0231500";"a";"GC MF"
"H";"0036.0000001";"36 hyp";"0238050";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0252900";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0287100";"a";"GC MF"
"H";"0036.0000001";"36 hyp";"0305900";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0317500";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0328400";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0335300";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0335600";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0335800";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0335900";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0336000";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0336100";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0336200";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0346500";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0363700";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0402200";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0402500";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0402700";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0413600";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0421400";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0421500";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0422450";"b";"GC MF"
"H";"0036.0000001";"36 hyp";"0432800";"c";"GC MF"
"H";"0036.0000001";"36 hyp";"0433000";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0000300";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0000700";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0009500";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0097800";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0172200";"b";"GC MF"
"H";"0037.0000001";"37 hyp";"0174200";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0174300";"a";"GC MF"
"H";"0037.0000001";"37 hyp";"0213300";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0231500";"a";"GC MF"
"H";"0037.0000001";"37 hyp";"0238050";"b";"GC MF"
"H";"0037.0000001";"37 hyp";"0252900";"b";"GC MF"
"H";"0037.0000001";"37 hyp";"0287100";"a";"GC MF"
"H";"0037.0000001";"37 hyp";"0305900";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0328400";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0329500";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0335300";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0335600";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0335800";"b";"GC MF"
"H";"0037.0000001";"37 hyp";"0335900";"b";"GC MF"
"H";"0037.0000001";"37 hyp";"0336000";"a";"GC MF"
"H";"0037.0000001";"37 hyp";"0345600";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0402200";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0402700";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0413600";"c";"GC MF"
"H";"0037.0000001";"37 hyp";"0422450";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0000300";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0009500";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0097800";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0172200";"b";"GC MF"
"H";"0038.1000001";"38* hyp";"0174200";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0174300";"b";"GC MF"
"H";"0038.1000001";"38* hyp";"0213300";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0231500";"a";"GC MF"
"H";"0038.1000001";"38* hyp";"0238050";"b";"GC MF"
"H";"0038.1000001";"38* hyp";"0252900";"b";"GC MF"
"H";"0038.1000001";"38* hyp";"0287100";"a";"GC MF"
"H";"0038.1000001";"38* hyp";"0305900";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0328400";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0329500";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0335300";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0335600";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0335800";"b";"GC MF"
"H";"0038.1000001";"38* hyp";"0335900";"b";"GC MF"
"H";"0038.1000001";"38* hyp";"0336000";"a";"GC MF"
"H";"0038.1000001";"38* hyp";"0402200";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0402700";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0413600";"c";"GC MF"
"H";"0038.1000001";"38* hyp";"0422450";"c";"GC MF"
"H";"0040.0000801";"40P hyp";"0000100";"c";"GC MF"
"H";"0040.0000801";"40P hyp";"0000300";"c";"GC MF"
"H";"0040.0000801";"40P hyp";"0000800";"c";"GC MF"
"H";"0040.0000801";"40P hyp";"0009500";"b";"GC MF"
