id;clnr;x;y;ip5areproz;ip50proz;custom_forest_type_code;custom_transition_forest_type_code;forest_type_code;transition_forest_type_code;altitudinal_zones_1995_code;altitudinal_zones_2085_less_dry_code;altitudinal_zones_2085_dry_code;forest_ecoregion_code;silver_fir_area_code
30285;24916;2751996;1241001;37,70;25,80;N0026.0140000;;26w;;50;40;40;1;1
30286;24916;2751996;1241001;50,70;37,00;N0012.0140000;N0012.0001200;12w;12S;50;40;40;1;1
30287;24916;2751996;1241001;11,60;15,70;N3010.0000000;;u-10;;50;40;40;1;1
30288;24916;2751996;1241001;0,00;7,00;N3005.0000000;;u-5;;50;40;40;1;1
30289;24916;2751996;1241001;0,00;14,00;N0026.0140000;;26w;;50;40;40;1;1
30290;25319;2568999;1240000;87,90;63,10;N3006.0000000;;u-6;;40;40;40;J;1
30291;25319;2568999;1240000;0,00;8,10;N0010.0010000;;10a;;40;40;40;J;1
30292;25319;2568999;1240000;12,10;28,80;N0012.0010000;;12a;;40;40;40;J;1
30293;25335;2577003;1239997;23,70;39,90;N0016.0000000;;16;;50;40;40;J;1
30294;25335;2577003;1239997;76,30;60,10;N0012.0010000;;12a;;50;40;40;J;1
30295;25347;2583009;1240002;100,00;100,00;N0012.0010000;N0009.0010000;12a;9a;40;40;40;J;1
30296;25351;2584997;1240000;100,00;85,50;N0018.1000000;;18*;;40;40;40;J;1
30297;25351;2584997;1240000;0,00;14,50;N0018.0000700;;18M;;40;40;40;J;1
30298;25355;2587001;1240000;0,00;6,00;N0014.0000000;;14;;50;40;40;J;1
30299;25355;2587001;1240000;100,00;82,90;N0012.0050000;;12e;;50;40;40;J;1
30300;25355;2587001;1240000;0,00;11,10;N0016.0000000;;16;;50;40;40;J;1
30301;25359;2589001;1239996;0,00;11,10;N3005.0000000;;u-5;;60;40;40;J;1
30302;25359;2589001;1239996;100,00;54,90;N0013.0090000;;13h;;60;40;40;J;1
30303;25359;2589001;1239996;0,00;9,60;N0022.0000000;;22;;60;40;40;J;1
30304;25359;2589001;1239996;0,00;24,40;N0018.0000700;;18M;;60;40;40;J;1
30305;25363;2591000;1239998;100,00;100,00;N0018.0000700;;18M;;60;40;40;J;1
30306;25367;2592993;1239997;0,00;6,90;N0018.1000000;;18*;;60;40;40;J;1
30307;25367;2592993;1239997;100,00;83,20;N0018.0000700;;18M;;60;40;40;J;1
30308;25367;2592993;1239997;0,00;9,80;N0018.0000000;;18;;60;40;40;J;1
30309;25371;2595004;1239991;100,00;100,00;N0012.0010000;;12a;;50;40;40;J;1
30310;25379;2599003;1240004;100,00;100,00;N0018.0000700;N0018.0000000;18M;18;60;40;40;J;1
30311;25383;2601002;1240007;100,00;100,00;N0018.0000700;;18M;;60;40;40;J;1
30312;25387;2603004;1240003;0,00;6,80;N3011.0000000;;u-11;;50(50);40;40;J;1
30313;25387;2603004;1240003;0,00;12,00;N0018.1000000;;18*;;50(50);40;40;J;1
30314;25387;2603004;1240003;100,00;81,10;N0018.0000700;;18M;;50(50);40;40;J;1
30315;25403;2610999;1240008;100,00;77,30;N0012.0010000;;12a;;50;40;40;J;1
30316;25403;2610999;1240008;0,00;19,00;N0012.0050000;;12e;;50;40;40;J;1
30317;25403;2610999;1240008;0,00;3,80;N0012.0001200;;12S;;50;40;40;J;1
30318;25407;2612999;1240002;45,30;38,90;N3003.0000000;;u-3;;40;40;40;J;1
30319;25407;2612999;1240002;54,70;61,10;N0009.0140000;;9w;;40;40;40;J;1
30320;25427;2622996;1239999;100,00;100,00;N0012.0010000;;12a;;50;40;40;J;1
30321;25463;2640995;1240002;100,00;100,00;N0007.0010000;;7a;;50;40;20;M;1
30322;25471;2644995;1240002;100,00;100,00;N0007.0010000;N0007.1000000;7a;7*;40;40;20;M;1
30323;25475;2647007;1240023;100,00;74,50;N0007.0010000;;7a;;40;40;20;M;1
30324;25475;2647007;1240023;0,00;25,50;N0007.0010000;N0006.0000000;7a;6;40;40;20;M;1
30325;25507;2663002;1239999;100,00;100,00;N0007.0001200;N0026.0000000;7S;26;50;40;20;M;1
30326;25535;2676998;1239997;100,00;100,00;N0007.0001200;;7S;;40;40;40;M;1
30327;25543;2680999;1239998;58,40;40,10;N0062.0000000;N0067.0000000;62;67;50;40;40;M;1
30328;25543;2680999;1239998;41,60;59,90;N0017.0000000;;17;;50;40;40;M;1
30329;25547;2683003;1239999;100,00;100,00;N0007.0010000;;7a;;40;40;40;M;1
30330;25567;2692999;1239997;100,00;100,00;N0008.0010000;;8a;;50;40;40;M;1
30331;25571;2695004;1240001;0,50;26,20;N0009.0010000;;9a;;40;40;40;M;1
30332;25571;2695004;1240001;99,50;73,80;N0010.0010000;;10a;;40;40;40;M;1
30333;25595;2706999;1240002;0,00;8,40;N0027.0000000;;27;;40;40;40;M;1
30334;25595;2706999;1240002;10,60;27,00;N0026.0000000;;26;;40;40;40;M;1
30335;25595;2706999;1240002;0,00;7,90;N0012.0001200;;12S;;40;40;40;M;1
30336;25595;2706999;1240002;89,40;56,70;N0012.0001200;;12S;;40;40;40;M;1
30337;25599;2709009;1239997;34,10;44,10;N0012.0010000;;12a;;50;40;40;M;1
30338;25599;2709009;1239997;31,90;11,90;N3001.0000000;;u-1;;50;40;40;M;1
30339;25599;2709009;1239997;34,00;44,00;N0008.0001200;;8S;;50;40;40;M;1
30340;25611;2714999;1240006;100,00;100,00;N0018.0000000;;18;;60;40;40;M;1
30341;25619;2718999;1240002;36,70;31,60;N0018.0140000;;18w;;60;50;40;M;1
30342;25619;2718999;1240002;63,30;36,00;N0013.0090000;;13h;;60;50;40;M;1
30343;25619;2718999;1240002;0,00;8,70;N0024.1000000;;24*;;60;50;40;M;1
30344;25619;2718999;1240002;0,00;9,50;N0020.0000000;N0024.1000000;20;24*;60;50;40;M;1
30345;25619;2718999;1240002;0,00;7,10;N3005.0000000;;u-5;;60;50;40;M;1
30346;25619;2718999;1240002;0,00;7,10;N0018.0000700;;18M;;60;50;40;M;1
30347;25623;2721000;1240000;84,30;85,30;N0018.0000000;N0019.0000000;18;19;60;50;40;M;1
30348;25623;2721000;1240000;15,70;14,70;N0018.0140000;;18w;;60;50;40;M;1
30349;25639;2729002;1240008;44,20;41,10;N0020.0000000;;20;;60;40;40;M;1
30350;25639;2729002;1240008;0,00;3,60;N0019.0000000;;19;;60;40;40;M;1
30351;25639;2729002;1240008;40,80;48,40;N3000.0000000;;u;;60;40;40;M;1
30352;25639;2729002;1240008;14,90;7,00;N0020.0000000;N0019.0000000;20;19;60;40;40;M;1
30353;25643;2731003;1240001;100,00;78,50;N0020.0000000;N0018.0000700;20;18M;60;40;40;M;1
30354;25643;2731003;1240001;0,00;11,60;N0018.0000000;;18;;60;40;40;M;1
30355;25643;2731003;1240001;0,00;8,30;N0018.0140000;;18w;;60;40;40;M;1
30356;25643;2731003;1240001;0,00;0,90;N3001.0000000;;u-1;;60;40;40;M;1
30357;25643;2731003;1240001;0,00;0,70;N0018.0000000;;18;;60;40;40;M;1
30358;25651;2734998;1240001;0,00;6,40;N0019.0000000;;19;;60;40;40;1;1
30359;25651;2734998;1240001;0,00;10,90;N0018.0000000;;18;;60;40;40;1;1
30360;25651;2734998;1240001;0,00;4,50;N0020.0000400;N0018.0000000;20E;18;60;40;40;1;1
30361;25651;2734998;1240001;22,80;13,40;N3001.0000000;;u-1;;60;40;40;1;1
30362;25651;2734998;1240001;0,00;8,40;N3003.0000000;;u-3;;60;40;40;1;1
30363;25651;2734998;1240001;67,60;36,00;N0020.0000400;N0018.0000000;20E;18;60;40;40;1;1
30364;25651;2734998;1240001;9,60;7,70;N0020.0000400;N0018.0000000;20E;18;60;40;40;1;1
30365;25651;2734998;1240001;0,00;12,60;N0018.0000000;;18;;60;40;40;1;1
30366;25655;2737001;1240000;93,40;83,10;N0019.0000000;;19;;60;40;40;1;1
30367;25655;2737001;1240000;6,60;12,90;N0020.0000400;;20E;;60;40;40;1;1
30368;25655;2737001;1240000;0,00;3,90;N3000.0000000;;u;;60;40;40;1;1
30369;25667;2742995;1240004;95,20;50,60;N0018.0000700;N0019.0000000;18M;19;60;50;40;1;1
30370;25667;2742995;1240004;4,80;29,10;N3011.0000000;;u-11;;60;50;40;1;1
30371;25667;2742995;1240004;0,00;20,20;N3011.0000000;;u-11;;60;50;40;1;1
30372;25675;2746994;1240002;0,00;5,80;N0018.0000700;;18M;;60;40;40;1;1
30373;25675;2746994;1240002;100,00;87,50;N0046.0000000;N0019.0000000;46;19;60;40;40;1;1
30374;25675;2746994;1240002;0,00;6,70;N0019.0000000;N0046.0000000;19;46;60;40;40;1;1
30375;26086;2568002;1239000;0,00;6,10;N3005.0000000;;u-5;;50;40;40;J;1
30376;26086;2568002;1239000;0,00;14,20;N0010.0010000;;10a;;50;40;40;J;1
30377;26086;2568002;1239000;100,00;79,70;N0012.0010000;;12a;;50;40;40;J;1
30378;26094;2572020;1239046;3,10;27,30;N0018.1000000;;18*;;60;40;40;J;1
30379;26094;2572020;1239046;13,50;11,80;N0012.0010000;;12a;;60;40;40;J;1
30380;26094;2572020;1239046;83,40;60,90;N0012.0010000;N0018.0000700;12a;18M;60;40;40;J;1
30381;26102;2576000;1238996;100,00;100,00;N0012.0010000;;12a;;50;40;40;J;1
30382;26110;2580000;1238995;100,00;100,00;N0012.0010000;;12a;;50;40;40;J;1
30383;26114;2582001;1239005;0,00;1,40;N0027.0000000;;27;;50;40;40;J;1
30384;26114;2582001;1239005;36,20;50,10;N0012.0010000;;12a;;50;40;40;J;1
30385;26114;2582001;1239005;30,50;38,40;N3005.0000000;;u-5;;50;40;40;J;1
30386;26114;2582001;1239005;33,30;10,10;N0026.0000000;;26;;50;40;40;J;1
30387;26122;2585999;1239000;100,00;70,00;N0027.0000000;;27;;40;40;40;J;1
30388;26122;2585999;1239000;0,00;8,40;N3009.0000000;;u-9;;40;40;40;J;1
30389;26122;2585999;1239000;0,00;21,50;N3003.0000000;;u-3;;40;40;40;J;1
30390;26134;2591999;1238990;7,80;20,20;N0012.0001200;;12S;;50;40;40;J;1
30391;26134;2591999;1238990;92,20;68,20;N0012.0010000;;12a;;50;40;40;J;1
30392;26134;2591999;1238990;0,00;11,70;N0018.0000700;;18M;;50;40;40;J;1
30393;26138;2594000;1238997;10,10;14,10;N0012.0050000;;12e;;60;40;40;J;1
30394;26138;2594000;1238997;89,90;72,00;N0012.0010000;;12a;;60;40;40;J;1
30395;26138;2594000;1238997;0,00;2,90;N0013.0050000;;13e;;60;40;40;J;1
30396;26138;2594000;1238997;0,00;11,00;N0016.0000000;;16;;60;40;40;J;1
30397;26146;2598008;1238983;67,40;67,40;N0013.0090000;;13h;;60;50;40;J;1
30398;26146;2598008;1238983;0,00;7,30;N3005.0000000;;u-5;;60;50;40;J;1
30399;26146;2598008;1238983;32,60;25,30;N0022.0000000;;22;;60;50;40;J;1
30400;26150;2600003;1238995;1,80;23,00;N3005.0000000;;u-5;;60;40;40;J;1
30401;26150;2600003;1238995;98,20;77,00;N0018.0000000;N0021.0000000;18;21;60;40;40;J;1
30402;26158;2604008;1238996;100,00;100,00;N0013.0050000;N0012.0050000;13e;12e;50;40;40;J;1
30403;26162;2606013;1239001;23,50;25,50;N0018.0000700;N0013.0090000;18M;13h;60;40;40;J;1
30404;26162;2606013;1239001;3,80;8,10;N3011.0000000;N0018.0000700;u-11;18M;60;40;40;J;1
30405;26162;2606013;1239001;2,20;18,50;N0018.0000700;;18M;;60;40;40;J;1
30406;26162;2606013;1239001;70,50;47,80;N0018.0000700;N0019.0000000;18M;19;60;40;40;J;1
30407;26170;2609996;1238992;100,00;100,00;N0012.0010000;N0013.0010000;12a;13a;60;40;40;J;1
30408;26186;2618012;1239001;100,00;100,00;N0012.0050000;;12e;;50;40;40;J;1
30409;26190;2620005;1239000;73,10;52,90;N0009.0010000;;9a;;40;40;40;J;1
30410;26190;2620005;1239000;26,90;47,10;N0011.0000000;;11;;40;40;40;J;1
30411;26194;2622001;1239004;100,00;100,00;N0009.0010000;;9a;;40;40;40;J;1
30412;26210;2630002;1239001;0,00;4,10;N0007.0010000;N0009.0010000;7a;9a;40;40;20;M;1
30413;26210;2630002;1239001;100,00;95,90;N0007.0010000;;7a;;40;40;20;M;1
30414;26246;2648001;1239000;92,00;70,10;N0001.0000000;;1;;40;40;20;M;1
30415;26246;2648001;1239000;8,00;29,90;N0008.0040000;;8d;;40;40;20;M;1
30416;26250;2650005;1239000;17,10;19,80;N0012.0010000;;12a;;50;40;20;M;1
30417;26250;2650005;1239000;0,00;9,70;N3001.0000000;;u-1;;50;40;20;M;1
30418;26250;2650005;1239000;82,90;60,50;N0008.0010000;;8a;;50;40;20;M;1
30419;26250;2650005;1239000;0,00;9,90;N0015.0000000;;15;;50;40;20;M;1
30420;26258;2654007;1239003;100,00;100,00;N0007.0001200;;7S;;50;40;20;M;1
30421;26262;2656008;1239004;100,00;100,00;N0007.0001200;;7S;;50;40;20;M;1
30422;26298;2673996;1239003;1,60;18,90;N0027.0000000;;27;;40;40;40;M;1
30423;26298;2673996;1239003;31,80;37,20;N3003.0000000;;u-3;;40;40;40;M;1
30424;26298;2673996;1239003;41,10;9,50;N0014.0000000;;14;;40;40;40;M;1
30425;26298;2673996;1239003;25,50;34,40;N0007.0010000;N0009.0010000;7a;9a;40;40;40;M;1
30426;26310;2680005;1239000;19,40;36,40;N0012.0010000;;12a;;50;40;40;M;1
30427;26310;2680005;1239000;80,60;63,60;N0012.0140000;;12w;;50;40;40;M;1
30428;26334;2692002;1239000;6,30;29,80;N0008.0010000;;8a;;50;40;40;M;1
30429;26334;2692002;1239000;65,00;31,70;N0008.0040000;;8d;;50;40;40;M;1
30430;26334;2692002;1239000;28,70;38,50;N0008.0010000;N0012.0050000;8a;12e;50;40;40;M;1
30431;26370;2710000;1238999;4,20;21,00;N3002.0000000;;u-2;;50;40;40;M;1
30432;26370;2710000;1238999;95,80;79,00;N0008.0040000;;8d;;50;40;40;M;1
30433;26382;2716040;1238964;38,00;15,00;N0013.0010000;;13a;;50;40;40;M;1
30434;26382;2716040;1238964;10,30;12,00;N0012.0010000;;12a;;50;40;40;M;1
30435;26382;2716040;1238964;28,00;18,40;N0012.0010030;N0017.0000000;12aFe;17;50;40;40;M;1
30436;26382;2716040;1238964;21,30;15,30;N0013.0010000;;13a;;50;40;40;M;1
30437;26382;2716040;1238964;1,60;7,00;N0012.0010000;;12a;;50;40;40;M;1
30438;26382;2716040;1238964;0,00;12,00;N0012.0010030;N0017.0000000;12aFe;17;50;40;40;M;1
30439;26382;2716040;1238964;0,00;1,10;N0017.0000000;;17;;50;40;40;M;1
30440;26382;2716040;1238964;0,80;19,20;N0012.0010030;N0017.0000000;12aFe;17;50;40;40;M;1
30441;26390;2720000;1239004;41,50;47,40;N3005.0000000;;u-5;;60;50;40;M;1
30442;26390;2720000;1239004;0,00;0,60;N0018.0140000;;18w;;60;50;40;M;1
30443;26390;2720000;1239004;0,00;13,00;N0024.1000000;;24*;;60;50;40;M;1
30444;26390;2720000;1239004;58,50;38,90;N0013.0090000;;13h;;60;50;40;M;1
30445;26394;2722001;1239000;9,80;19,30;N3005.0000000;;u-5;;60;40;40;M;1
30446;26394;2722001;1239000;0,00;0,60;N3005.0000000;;u-5;;60;40;40;M;1
30447;26394;2722001;1239000;90,20;80,10;N0020.0000000;;20;;60;40;40;M;1
30448;26402;2726002;1239005;18,10;13,20;N0008.0001200;;8S;;50;40;40;M;1
30449;26402;2726002;1239005;81,90;62,40;N0008.0010000;;8a;;50;40;40;M;1
30450;26402;2726002;1239005;0,00;24,40;N0008.0010000;;8a;;50;40;40;M;1
30451;26418;2734000;1239001;25,00;28,60;N0020.0000000;;20;;60;40;40;1;1
30452;26418;2734000;1239001;48,40;38,60;N0020.0000000;N0018.0000000;20;18;60;40;40;1;1
30453;26418;2734000;1239001;26,60;32,80;N3003.0000000;;u-3;;60;40;40;1;1
30454;26422;2736005;1239000;81,20;49,30;N0046.0000000;;46;;60;50;40;1;1
30455;26422;2736005;1239000;0,00;13,20;N0046.0000000;N0049.0000000;46;49;60;50;40;1;1
30456;26422;2736005;1239000;18,80;37,50;N0046.0000000;N0049.0000000;46;49;60;50;40;1;1
30457;26426;2738004;1239001;20,40;17,90;N0020.0000000;;20;;60;40;40;1;1
30458;26426;2738004;1239001;12,40;26,00;N0018.0000700;;18M;;60;40;40;1;1
30459;26426;2738004;1239001;67,20;49,60;N0019.0000000;;19;;60;40;40;1;1
30460;26426;2738004;1239001;0,00;6,50;N0020.0000000;;20;;60;40;40;1;1
30461;26430;2740001;1239000;100,00;100,00;N0020.0000000;;20;;60;50;40;1;1
30462;26438;2743998;1238998;76,30;35,30;N0018.1000000;;18*;;60;50;40;1;1
30463;26438;2743998;1238998;16,50;32,40;N0018.0000700;;18M;;60;50;40;1;1
30464;26438;2743998;1238998;7,20;29,30;N3011.0000000;;u-11;;60;50;40;1;1
30465;26438;2743998;1238998;0,00;3,00;N0018.0140000;;18w;;60;50;40;1;1
30466;26442;2746026;1239020;100,00;100,00;N0020.0000030;N0019.0010000;20Fe;19a;60;40;40;1;1
30467;26450;2750001;1239000;100,00;100,00;N0018.0000700;;18M;;60;40;40;1;1
30468;26454;2752001;1239002;97,20;70,80;N0018.0000700;N0020.0000000;18M;20;60;50;40;1;1
30469;26454;2752001;1239002;2,80;29,20;N3005.0000000;;u-5;;60;50;40;1;1
30470;26458;2754001;1238998;0,00;19,80;N3005.0000000;;u-5;;60;50;40;1;1
30471;26458;2754001;1238998;0,20;18,10;N3005.0000000;;u-5;;60;50;40;1;1
30472;26458;2754001;1238998;11,70;12,00;N0018.0000700;;18M;;60;50;40;1;1
30473;26458;2754001;1238998;15,00;16,40;N0018.0000700;;18M;;60;50;40;1;1
30474;26458;2754001;1238998;73,00;27,10;N0020.0000000;N0018.0000700;20;18M;60;50;40;1;1
30475;26458;2754001;1238998;0,00;6,60;N3005.0000000;;u-5;;60;50;40;1;1
30476;26462;2755997;1238988;100,00;100,00;N0018.0000700;N0022.0000000;18M;22;50;40;40;1;1
30477;26858;2565002;1238005;100,00;90,50;N0013.0010000;;13a;;50;40;40;J;1
30478;26858;2565002;1238005;0,00;9,50;N0022.0000000;;22;;50;40;40;J;1
30479;26862;2567000;1238006;100,00;100,00;N0012.0010000;;12a;;50;40;40;J;1
30480;26874;2573007;1238003;100,00;100,00;N0020.0000000;N0018.0000700;20;18M;50;40;40;J;1
30481;26890;2581004;1238007;0,00;5,80;N3005.0000000;;u-5;;60;40;40;J;1
30482;26890;2581004;1238007;0,10;18,90;N0012.0010000;N0018.0000700;12a;18M;60;40;40;J;1
30483;26890;2581004;1238007;71,60;29,80;N0012.0050000;;12e;;60;40;40;J;1
30484;26890;2581004;1238007;28,30;45,40;N0013.0010000;;13a;;60;40;40;J;1
30485;26894;2583007;1238002;89,90;78,20;N0012.0010000;;12a;;50;40;40;J;1
30486;26894;2583007;1238002;10,10;6,00;N0012.0001200;;12S;;50;40;40;J;1
30487;26894;2583007;1238002;0,00;5,00;N0008.0001200;;8S;;50;40;40;J;1
30488;26894;2583007;1238002;0,00;10,80;N0026.0000000;;26;;50;40;40;J;1
30489;26898;2585002;1238002;60,60;28,30;N3008.0000000;;u-8;;60;40;40;J;1
30490;26898;2585002;1238002;2,80;27,30;N0018.0000700;N0012.0010000;18M;12a;60;40;40;J;1
30491;26898;2585002;1238002;36,60;44,40;N0018.0000700;N0012.0010000;18M;12a;60;40;40;J;1
30492;26902;2586997;1237994;48,00;25,20;N0026.0000000;;26;;50;40;40;J;1
30493;26902;2586997;1237994;33,80;44,30;N0012.0010000;;12a;;50;40;40;J;1
30494;26902;2586997;1237994;18,20;30,40;N0012.0050000;N0012.0010000;12e;12a;50;40;40;J;1
30495;26906;2588993;1238001;100,00;100,00;N0012.0010000;N0018.0000700;12a;18M;50;40;40;J;1
30496;26918;2595003;1237995;80,70;77,30;N0013.0050000;;13e;;50;40;40;J;1
30497;26918;2595003;1237995;19,30;22,70;N0013.0050000;N0012.0050000;13e;12e;50;40;40;J;1
30498;26930;2601000;1238000;74,90;50,30;N0013.0050000;;13e;;50;40;40;J;1
30499;26930;2601000;1238000;0,30;3,90;N3011.0000000;;u-11;;50;40;40;J;1
30500;26930;2601000;1238000;0,00;4,50;N0016.0000000;;16;;50;40;40;J;1
30501;26930;2601000;1238000;0,00;10,90;N0014.0000000;;14;;50;40;40;J;1
30502;26930;2601000;1238000;0,00;7,90;N0010.0140000;;10w;;50;40;40;J;1
30503;26930;2601000;1238000;24,80;22,40;N0016.0000000;;16;;50;40;40;J;1
30504;26938;2605000;1238002;100,00;87,30;N0018.0000700;;18M;;60;40;40;J;1
30505;26938;2605000;1238002;0,00;12,70;N3006.0000000;;u-6;;60;40;40;J;1
30506;26946;2608998;1238001;43,20;44,00;N0018.1000000;;18*;;60;40;40;J;1
30507;26946;2608998;1238001;52,50;30,40;N0016.0000000;;16;;60;40;40;J;1
30508;26946;2608998;1238001;0,00;10,70;N0018.0000700;;18M;;60;40;40;J;1
30509;26946;2608998;1238001;4,40;14,90;N0018.0000700;N0019.0000000;18M;19;60;40;40;J;1
30510;26954;2613001;1237999;6,40;17,30;N0012.0001200;;12S;;50;40;40;J;1
30511;26954;2613001;1237999;93,60;82,70;N0016.0000000;N0014.0000000;16;14;50;40;40;J;1
30512;26958;2614987;1237995;100,00;77,70;N0009.0010000;;9a;;50;40;40;J;1
30513;26958;2614987;1237995;0,00;22,30;N0012.0010000;;12a;;50;40;40;J;1
30514;26962;2617041;1238002;100,00;100,00;N0012.0010000;;12a;;50;40;40;J;1
30515;26966;2619015;1237993;0,00;22,30;N0012.0010000;;12a;;50;40;40;J;1
30516;26966;2619015;1237993;94,60;69,40;N0012.0010000;;12a;;50;40;40;J;1
30517;26966;2619015;1237993;5,40;8,30;N3001.0000000;;u-1;;50;40;40;J;1
30518;26986;2628998;1237995;95,40;80,20;N0007.1000000;;7*;;40;40;20;M;1
30519;26986;2628998;1237995;4,60;19,80;N0006.0000000;;6;;40;40;20;M;1
30520;26990;2631000;1238002;100,00;91,30;N0007.1000000;;7*;;40;40;20;M;1
30521;26990;2631000;1238002;0,00;6,90;N3001.0000000;;u-1;;40;40;20;M;1
30522;26990;2631000;1238002;0,00;1,80;N0007.0010000;;7a;;40;40;20;M;1
30523;26994;2633003;1237998;100,00;100,00;N0007.0010000;N0007.1000000;7a;7*;40;40;20;M;1
30524;26998;2634999;1238004;0,00;19,20;N0007.0020000;;7b;;40;40;20;M;1
30525;26998;2634999;1238004;100,00;80,80;N0007.0010000;N0007.1000000;7a;7*;40;40;20;M;1
30526;27010;2640998;1238002;55,60;28,90;N0008.0040000;;8d;;50;40;20;M;1
30527;27010;2640998;1238002;0,00;4,60;N0026.0000000;;26;;50;40;20;M;1
30528;27010;2640998;1238002;38,30;38,80;N0008.0001200;;8S;;50;40;20;M;1
30529;27010;2640998;1238002;5,60;9,30;N0008.0040000;;8d;;50;40;20;M;1
30530;27010;2640998;1238002;0,50;18,40;N0008.0010000;;8a;;50;40;20;M;1
30531;27014;2643005;1238011;100,00;100,00;N0008.0010000;N0007.0010000;8a;7a;50;40;20;M;1
30532;27066;2669010;1237995;1,20;15,90;N0030.0000000;;30;;40;40;40;M;1
30533;27066;2669010;1237995;98,80;84,10;N0030.0000000;N0044.0000000;30;44;40;40;40;M;1
30534;27090;2680997;1238001;81,40;65,70;N0008.0010000;;8a;;50;40;40;M;1
30535;27090;2680997;1238001;18,60;34,30;N0027.0000000;;27;;50;40;40;M;1
30536;27150;2711001;1238000;89,60;59,30;N0007.0010000;N0009.0010000;7a;9a;40;40;40;M;1
30537;27150;2711001;1238000;0,00;12,10;N3003.0000000;;u-3;;40;40;40;M;1
30538;27150;2711001;1238000;10,30;28,60;N3003.0000000;;u-3;;40;40;40;M;1
30539;27170;2721013;1238000;0,00;10,00;N0008.0010000;;8a;;50;40;40;M;1
30540;27170;2721013;1238000;0,00;9,80;N3005.0000000;;u-5;;50;40;40;M;1
30541;27170;2721013;1238000;100,00;80,20;N0012.0010000;;12a;;50;40;40;M;1
30542;27178;2724999;1238009;10,20;23,30;N3003.0000000;;u-3;;50;40;40;M;1
30543;27178;2724999;1238009;0,00;17,50;N0008.0040000;N0017.0000000;8d;17;50;40;40;M;1
30544;27178;2724999;1238009;89,80;59,30;N0008.1000000;;8*;;50;40;40;M;1
30545;27186;2729000;1238005;0,00;7,40;N3003.0000000;;u-3;;60;40;40;M;1
30546;27186;2729000;1238005;11,90;50,00;N0019.0070000;N0046.0000000;19f;46;60;40;40;M;1
30547;27186;2729000;1238005;88,10;42,60;N0020.0000400;N0019.0070000;20E;19f;60;40;40;M;1
30548;27214;2742993;1238006;31,00;6,30;N0049.0000000;;49;;60;50;40;1;1
30549;27214;2742993;1238006;0,00;11,60;N0049.0000000;;49;;60;50;40;1;1
30550;27214;2742993;1238006;14,40;4,80;N0018.1000000;;18*;;60;50;40;1;1
30551;27214;2742993;1238006;14,90;14,20;N0019.0000000;N0018.0000700;19;18M;60;50;40;1;1
30552;27214;2742993;1238006;0,00;6,50;N3005.0000000;;u-5;;60;50;40;1;1
30553;27214;2742993;1238006;0,00;8,60;N0019.0000000;N0049.0000000;19;49;60;50;40;1;1
30554;27214;2742993;1238006;0,00;7,90;N0019.0000000;;19;;60;50;40;1;1
30555;27214;2742993;1238006;0,00;3,60;N0046.0000000;N0019.0000000;46;19;60;50;40;1;1
30556;27214;2742993;1238006;0,80;15,30;N3005.0000000;;u-5;;60;50;40;1;1
30557;27214;2742993;1238006;38,80;21,20;N0019.0000000;;19;;60;50;40;1;1
30558;27226;2749005;1238000;0,00;2,50;N3011.0000000;;u-11;;60;40;40;1;1
30559;27226;2749005;1238000;100,00;97,50;N0024.1000000;;24*;;60;40;40;1;1
30560;27230;2751001;1238004;19,70;21,90;N3005.0000000;;u-5;;81;60;40;1;1
30561;27230;2751001;1238004;0,00;16,00;N3005.0000000;;u-5;;81;60;40;1;1
30562;27230;2751001;1238004;9,70;16,80;N0060.1000002;N0069.0000000;60*Ta;69;81;60;40;1;1
30563;27230;2751001;1238004;70,60;45,30;N0060.1000002;N0069.0000000;60*Ta;69;81;60;40;1;1
30564;27234;2752993;1237998;91,20;62,90;N0018.1000000;;18*;;60;50;40;1;1
30565;27234;2752993;1237998;8,80;19,10;N0018.0150000;;18v;;60;50;40;1;1
30566;27234;2752993;1237998;0,00;8,50;N0018.0000700;;18M;;60;50;40;1;1
30567;27234;2752993;1237998;0,00;9,50;N0013.0090000;;13h;;60;50;40;1;1
30568;27238;2755005;1238005;14,20;10,70;N0018.0000700;N0020.0000000;18M;20;60;40;40;1;1
30569;27238;2755005;1238005;85,80;89,30;N0018.0000700;;18M;;60;40;40;1;1
30570;27640;2564003;1237002;100,00;79,80;N0025.1000000;;25*;;40;40;40;J;1
30571;27640;2564003;1237002;0,00;20,20;N3001.0000000;;u-1;;40;40;40;J;1
30572;27664;2576003;1237001;0,00;6,60;N3006.0000000;;u-6;;60;40;40;J;1
30573;27664;2576003;1237001;100,00;93,40;N0018.0000000;;18;;60;40;40;J;1
30574;27676;2582007;1237003;100,00;100,00;N0012.0140000;;12w;;50;40;40;J;1
30575;27680;2584005;1237008;100,00;100,00;N0013.0050000;;13e;;50;40;40;J;1
30576;27696;2591996;1236996;71,20;25,80;N0013.0090000;;13h;;60;40;40;J;1
30577;27696;2591996;1236996;13,30;26,00;N0018.0000700;;18M;;60;40;40;J;1
30578;27696;2591996;1236996;3,10;19,70;N3005.0000000;;u-5;;60;40;40;J;1
30579;27696;2591996;1236996;12,40;28,60;N0018.0000700;;18M;;60;40;40;J;1
30580;27704;2596005;1237001;24,00;38,50;N0013.0050000;;13e;;40;40;40;J;1
